,rating,review
6989,4,"Picture quality is excellent than VU/LG/Samsung/MiSound quality is super.Connectivity is fine.This is the best 4K UHD led smart tv than others.  This a god gift to poor family Members & Middle class families.Congratulations to Thomson TV group, Flipkart, Ekart logistics & Installation group.READ MORE"
6990,4,Very nice t.vREAD MORE
6992,4,"After a lot of search for various brands, I decided to buy Thomson TV. There are many reasons for this. 1. It is assembled in India.2. Probably the lowest cost for a 55 inch TV. 3. 500 nits of Brightness. 4. Dolby Atmos5. Dolby Audio....Many more.I am using this TV for last 10 days, and the sound quality is awesome (although I already had a 4.1 sound system, but I removed that after hearing its sound quality.) The picture quality is the best in 4k. Moreover, surprisingly, when I pl...READ MORE"
6993,5,"Perfect picture quality and sound also good, in this Price nice product.READ MORE"
6994,5,Its a nice productREAD MORE
6996,5,Very good picture..  sound quality..READ MORE
6997,4,Good product value of moneyREAD MORE
6998,5,Amazing picture and sound quality and perfect connectivity if you have proper internet connection.READ MORE
6999,5,simply awesome tv :-) and very good service from flipkartREAD MORE
7001,5,I connected it to my computer with HDMI cable.. Not using the smart tv features. I briefly used it and was quite responsive in some places and was not so much responsive in other places.  Picture quality is awesome and served purpose very well. I am loving it.READ MORE
7002,5,"Value for money product, except Bluetooth connectivity rest all features works fine, I hope that can be fixed in upcoming updates by Thomson.READ MORE"
7003,4,Good choiceREAD MORE
7004,5,Very good LED TVValue for money...READ MORE
7005,5,T.v is very slow to function.Sound quality is even not so good.Disappointed with what company promised and what it delivers to it's customer I am writing it's review today because I have strated using it from last day only.READ MORE
7006,5,"Value for money,READ MORE"
7007,5,Super technicianREAD MORE
7008,5,Nice tv..  must buy. Very happyREAD MORE
7009,4,Overall satisfied with the product out look is nice need to go through for detail review.. budget friendly for sureREAD MORE
7010,5,"There is a lag between visual and sound when playing HD Content. Poor performance due to latency. I put a compaint about it and the technician said he could not identify the issue. Dont know why, but the issue still remains.READ MORE"
7012,5,Worth of price.. Loved itREAD MORE
7013,4,"Nice picture quality, really good quality sound, value for money, must buy productREAD MORE"
7014,5,Highly recommendedBest qualityThe sound is just wow...I must say this is the best product in the market at this price.Installation and demo was too good.We are very happy with the service provided by Flipkart.READ MORE
7015,5,"Recently brought Thompson tv , it was working good and picture quality good , dispointted with sound quality and coming to connectivity , while watching the tv suddenly power shut down  again we have to re type the password.READ MORE"
7016,5,It's worth for the Money and I loved with the performanceREAD MORE
7017,5,Really good product. Model design is very beautiful with edge free. Sound is great.Picture quality is awesome.Totally I am happy with this Thomson 4k TV.READ MORE
7018,5,Value and more for moneyGood picture quality and connectivityREAD MORE
7019,4,Worth for money... ExcellentREAD MORE
7020,5,"Promt delivery, neat installation, easy demonstration.Now, awesome quality product, complete satisfied.READ MORE"
7021,5,Picture quality of the tv is very good. Best value for money product. Display is very bright and sound quality is also good. Using hd setup box is better for the picture clarity. Coming for design it looks premiumREAD MORE
7022,5,"Superb qualityPicture quality ,sound , conntivity all are awesomeGuys go for it dont think so much.you cant get all this features with this price.Thomson has done great job.I would like to think u flipkart for delivering and providing installation and demo on time.READ MORE"
7023,4,"It is been a week and the 55"" Thompson works well above expectation. Good volume to fill a fairly large room. Android boot takes about 30 sec. Contrast and clarity is good.READ MORE"
7024,5,Very good choice within the this range.READ MORE
7025,4,Wonderful workREAD MORE
7026,5,Using for the past one week. Not facing any issues but a bit connectivity issue. Overall its a good productREAD MORE
7028,4,Easy access. Full  HD display is good . Design and quality ok. Sound only not ok.  this is budget 4k TV forever.READ MORE
7029,4,Nice TVREAD MORE
7030,4,"Extremely happy to have this tv, loaded with features and value for money 👍READ MORE"
7031,4,Don't even think about buying this scrap.READ MORE
7032,4,Tv was good.Chromecast is so useful.Sound quality was awesome.READ MORE
7033,4,"Value of money,nice product,READ MORE"
7034,5,"Value for money product sleek design, great display and sound .. liked it!!!!READ MORE"
7035,5,Everything is perfect so far.READ MORE
7036,5,Good picture qualityGood sound qualityNice lookWell performanceOver all goodValue for moneyREAD MORE
7037,5,I'm satisfied with the item.READ MORE
7038,5,Very nice supar  colors & pictures good goodREAD MORE
7039,5,Best smart tv in this price range.Excellent Picture qualitySound quality very goodOverall very good productREAD MORE
7041,5,Picture quality is excellent screen mirroring and casting are also excellent wi fi and internet connections are so good totally very good product value for money.Remote slightly long .  Delivery not delivered in the scheduled time .Installation is okREAD MORE
7042,5,"Superb smart tv, good picture quality, sound is also good. Good service and installation.READ MORE"
7043,5,Best price this TV 👌 goodREAD MORE
7044,4,All things are very goodREAD MORE
7046,4,Good product. Value for money.READ MORE
7047,5,I just buy it's may be 2 weeks and my tv is on opening it's on red light ( standby mode) not happy with thomson tv ..and also the remote control have an issue of working ..and most important thing that they have worst service of customer care they are not even response to you issue ...I suggest you don't buy ...READ MORE
7048,5,All seems to be good until Now...But the issue is it always shows.. NO INTERNET..some wifi issues..Connected but no internet.every time WE ON THE TV THIS PROBLEM COMES... then I have to off wifi and again make it on..Then becomes fine..OVERALL superb productREAD MORE
7049,4,"Highly recommended in this price range, connectivity may lag at times. Great picture quality and sound quality both.READ MORE"
7050,4,"The best features of this Tv is its Display... colour and viewing angles are outstanding...watching 4k content is so much fun and it's doing really good.   Sound is great...30Watt speakers gives the solid output. maintains very good clarity even at high volume. performance is smooth for now and didn't face any issues with connectivity, Overall, really glad about my decision, for now, decided to buy it after a lot of research and it didn't disappoint.....READ MORE"
7051,5,that's great experience I loved itREAD MORE
7052,5,"Good display, great sound, streaming apps over android working well. Happy with it.READ MORE"
7053,5,Such a good product first boom another brand tv of rs 37000/_ but after I see a review of Thomson TV I see all branded tv feature are available on Thomson tv n I purchased this tv this is fabulousREAD MORE
7054,4,"Compared to Kodak 50 inches, Thomson 50 inches  TV is smaller in screen. Sound is also not upto to the mark like Kodak. Overall value for money.READ MORE"
7055,5,Picture quality in great and far more better than similar segmentREAD MORE
7056,5,Picture quality excellent  sound alsoREAD MORE
7057,5,Super picture QREAD MORE
7058,5,Best 4k smart tv at affordable price. Good picture and sound quality. Connectivity at its best. Viewing angle as described 178 degree works so good. Setup has done within fraction of seconds.READ MORE
7059,4,"I am completely satisfied with this TV Thomson oathpro 2000, this TV has all the features that other big brands have with high price which is above 37K. 4K video clarity is also highly satisfied.With the help of built in chrome cast we can even cast from mobile and laptop and apps like youtube,vlcplayer etcREAD MORE"
7061,5,Very much satisfied...really a good android tv under this price range...very affordable...nice picture quality..felt very happy.. installation also done  by the next day itself...if you want to buy a good android tv under 30k blindly choose it without second opinion.. thank you flipkart.READ MORE
